ID,Name,Latitude,Longitude,Glottocode,Name_and_ID_in_source,xd_id,alt_names_by_society,main_focal_year,HRAF_name_ID,HRAF_ID,origLat,origLong,comment,glottocode_comment,region
Nd32,Tümpisa Shoshone (Saline and Panamint),36,-117,pana1305,Panamint (Nd32),xd1166,Panamint Shoshoni; Panamint; Saline Valley Shoshoni,1850,Western (NT22),NT22,36,-117,Original,,Southwestern U.S.A.
Nd33,Beatty,37,-116,pana1305,Beatty (Nd33),xd1167,Eastern Panamint; Beatty Shoshoni; Belted Range Shoshoni,1870,,,37,-116,Original,,Southwestern U.S.A.
Nd34,Lida Shoshoni,37,-117,west2622,Lida Shoshoni (Nd34),xd1168,,1870,Western (NT22),NT22,37,-117,Original,,Southwestern U.S.A.
Nd35,Mahaguaduka,39,-117,west2622,Mahaguaduka (Nd35),xd1169,Reese River Shoshoni,1870,Western (NT22),NT22,39,-117,Original,,Southwestern U.S.A.
Ad47,Sumbwa,-4,32,sumb1240,Sumbwa (Ad47),xd117,,1900,,,-4,32,Original,,East Tropical Africa
Nd36,Wiyambituka,39,-117,west2622,Wiyambituka (Nd36),xd1170,Morey Shoshoni; Great Smokey Valley Shoshoni; Little Smokey Valley Shoshoni,1870,Western (NT22),NT22,39,-117,Original,,Southwestern U.S.A.
Nd37,Railroad Valley Shoshoni,39,-116,west2622,Hamilton (Nd37),xd1171,Hamilton,1870,Western (NT22),NT22,39,-116,Original,,Southwestern U.S.A.
Nd38,Ely Shoshoni,39,-115,west2622,Ely Shoshoni (Nd38),xd1172,,1870,Western (NT22),NT22,39,-115,Original,,Southwestern U.S.A.
Nd4,Sanpoil,48,-119,sanp1257,Sanpoil (Nd4),xd1174,,1870,Southeast (NR19),NR19,48,-119,Original,,Northwestern U.S.A.
Nd40,Tubaduka,40,-113,west2622,Tubaduka (Nd40),xd1175,Grouse Creek Shoshoni,1870,,,40,-113,Original,,Southwestern U.S.A.
Nd41,Wadaduka,41,-116,west2622,Wadaduka (Nd41),xd1176,Ruby Valley Shoshoni; Pine Creek Shoshoni; Diamond Valley Shoshoni; Egan Canyon Shoshoni,1870,,,41,-116,Original,,Southwestern U.S.A.
Nd42,Elko Shoshoni,41,-116,west2622,Elko Shoshoni (Nd42),xd1177,Upper Humboldt River Shoshoni,1870,,,41,-116,Original,,Southwestern U.S.A.
Nd43,White Knife Shoshoni,41,-117,west2622,White Knife (Nd43),xd1178,Battle Mountain Shoshoni; Tosawihi,1860,,,41,-117,Original,,Southwestern U.S.A.
Nd44,Yahanduka,42,-115,west2622,Yahanduka (Nd44),xd1179,Snake River Shoshoni,1850,,,42,-115,Original,,Northwestern U.S.A.
Ad48,Toro,1,31,toor1238,Toro (Ad48),xd118,Batoro,1950,,,1,31,Original,,East Tropical Africa
Nd45,Bohogue,43,-112,nort2955,Bohogue (Nd45),xd1180,Fort Hall Shoshoni,1860,,,43,-112,Original,,Northwestern U.S.A.
Nd47,Tukudika,44,-111,nort2955,Tukudika (Nd47),xd1181,Sheep-Eater Shoshoni; Lemhi Mountain Shoshoni,1850,,,44,-111,Original,,Northwestern U.S.A.
Nd46,Agaiduka,44,-112,nort2955,Agaiduka (Nd46),xd1182,Salmon-Eater Shoshoni; Lemhi River Shoshoni,1860,,,44,-112,Original,,Northwestern U.S.A.
Nd48,Gosiute,40,-114,gosi1242,Gosiute (Nd48),xd1183,Gosiute Shoshoni; Deep Creek Shoshoni,1860,Western (NT22),NT22,40,-114,Original,,Southwestern U.S.A.
Nd49,Antarianunts,37,-110,utee1244,Antarianunts (Nd49),xd1184,Henry Mountains Paiute; Kaiparowits,1860,,,37,-110,Original,,Southwestern U.S.A.
Nd5,Hukundika,42,-112,nort2955,Hukundika (Nd5),xd1185,Seed-Eaters; Northern Shoshoni; Hukunduka; Hukuniduica,1870,,,42,-112,Original,,Northwestern U.S.A.
Nd50,Panguitch,38,-112,utee1244,Panguitch (Nd50),xd1186,,1860,,,38,-112,Original,,Southwestern U.S.A.
Nd51,Moapa,36,-115,sout2969,Moapa (Nd51),xd1187,Muddy Paiute; Parano,1860,,,36,-115,Original,,Southwestern U.S.A.
Nd52,Shivwits,36,-117,sout2969,Shivwits (Nd52),xd1188,Suwuntsu (St. George); Suwuntsu; St. George; Gunlock; Uinkaret; Southern Paiute,1860,,,36,-117,Original,,Southwestern U.S.A.
Nd53,Southern Paiute (Kaibab),36,-113,sout2969,Kaibab (Nd53),xd1189,Kaivavwits; Southern Paiute; Kaipapicicimi; Kaibabits,1860,,,36,-113,Original,,Southwestern U.S.A.
Nd55,Southern Paiute (Las Vegas),36,-115,sout2969,Las Vegas (Nd55),xd1189,Las Vegas; Southern Paiute,1860,,,36,-115,Original,,Southwestern U.S.A.
Ad49,Zinza,-3,31,zinz1238,Zinza (Ad49),xd119,Basindja,1950,,,-3,31,Original,,East Tropical Africa
Nd54,Chemehuevi,35,-115,chem1251,Chemehuevi (Nd54),xd1190,Colorado River Reservation,1860,Southern (NT16),NT16,35,-115,Original,,Southwestern U.S.A.
Nd56,San Juan,36,-111,sout2969,San Juan (Nd56),xd1192,Kwaanitikwokets,1860,,,36,-111,Original,,Southwestern U.S.A.
Nd57,Pahvant,39,-113,utee1244,Pahvant (Nd57),xd1193,Sevier Desert Ute,1860,,,39,-113,Original,,Southwestern U.S.A.
Nd58,Uintah Ute,40,-112,utee1244,Uintah (Nd58),xd1194,Tompanowots; Yampa,1860,,,40,-112,Original,,Southwestern U.S.A.
Nd59,Moanunts,39,-112,utee1244,Moanunts (Nd59),xd1195,Noanunts,1860,,,39,-112,Original,,Southwestern U.S.A.
Nd6,Washo,39,-120,wash1253,Washo (Nd6),xd1196,,1850,Washo (NT20),NT20,39,-120,Original,,Southwestern U.S.A.
Nd60,Moache,37,-105,utee1244,Moache (Nd60),xd1197,Moache Ute; Mowatei,1860,,,37,-105,Original,,Northwestern U.S.A.
Nd61,Taviwatsiu,40,-105,utee1244,Taviwatsiu (Nd61),xd1198,White River Ute,1860,,,40,-105,Original,,Northwestern U.S.A.
Nd62,Uncompahgre Ute,39,-107,utee1244,Uncompahgre (Nd62),xd1199,Mowataviwatsiu,1860,,,39,-107,Original,,Northwestern U.S.A.
Ab11,Xhosa Ngqika,-32.89,27.91,xesi1238,Xhosa (Ab11),xd12,amaXhosa; Amakosa; Kaffirs; Xosa,1850,,,-33,28,Revised,,Southern Africa
Ad5,Mbugwe,-4,36,mbug1242,Mbugwe (Ad5),xd120,Wambugwe,1940,,,-4,36,Original,,East Tropical Africa
Nd63,Bannock,43,-112,bann1248,Bannock (Nd63),xd1200,Eastern Bannock,1860,,,43,-112,Original,,Northwestern U.S.A.
Nd64,Wind River Eastern Shoshone,43,-109,nort2955,Wind River (Nd64),xd1201,Wind River; Eastern Shoshoni; Kucundika; Buffalo Hunters; Buffalo-Eater,1860,,,43,-109,Original,,Northwestern U.S.A.
Nd65,Hualapai,36,-114,wala1270,Walapai (Nd65),xd1202,Walapai,1870,,,36,-114,Original,,Southwestern U.S.A.
Nd66,Yavapai,35,-112,yava1252,Yavapai (Nd66),xd1203,Apache-Mojave,1870,,,35,-112,Original,,Southwestern U.S.A.
Nd67,Tolkepaya,34,-114,yava1252,Tolkepaya (Nd67),xd1204,Apache-Yuma; Western Yavapai,1870,,,34,-114,Original,,Southwestern U.S.A.
Nd7,Kutenai,50,-117,kute1249,Kutenai (Nd7),xd1205,Ktunaxa; Kootenay; Kootenai,1880,,,50,-117,Original,,Western Canada
Nd8,Chilcotin,52,-122,chil1280,Chilcotin (Nd8),xd1206,Tsilhqot'in,1880,,,52,-122,Original,,Western Canada
Nd9,Lillooet,50.02,-124.78,lill1248,Lillooet (Nd9),xd1207,St'at'imc; Stlatlum,1860,,,50,-125,Revised,,Western Canada
Ne1,Gros Ventre,48.78,-108.98,gros1243,Gros Ventre (Ne1),xd1208,A'ani; A'aninin; Haaninin,1880,Gros Ventre (NQ13),NQ13,49,-109,Revised,,Northwestern U.S.A.
Ne10,Arikara,46,-101,arik1262,Arikara (Ne10),xd1209,Sahnish; Ree,1860,,,46,-101,Original,,North-Central U.S.A.
Ad50,Kaguru,-6,37,kagu1239,Kaguru (Ad50),xd121,,1900,,,-6,37,Original,,East Tropical Africa
Ne11,Assiniboine,48,-106,assi1247,Assiniboin (Ne11),xd1210,Hohe; Nakota; Stoney,1870,Assiniboine (NF04),NF04,48,-106,Original,,Northwestern U.S.A.
Ne12,Blackfoot,51,-112,pieg1239,Blackfoot (Ne12),xd1211,Siksika,1850,Blackfoot (NF06),NF06,51,-112,Original,,Western Canada
Ne13,Kainai,51,-115,bloo1239,Blood (Ne13),xd1212,Blood; Kainah; Blood Tribe,1850,Blackfoot (NF06),NF06,51,-115,Original,,Western Canada
Ne14,Bungi,51,-100,west1510,Bungi (Ne14),xd1213,Plains Ojibwa; Bungee; Manitoba Saulteaux; Ojibway; Ojibwe,1850,Ojibwa (NG06),NG06,51,-100,Original,,Western Canada
Ne15,Hidatsa,47,-101,hida1246,Hidatsa (Ne15),xd1214,,1860,,,47,-101,Original,,North-Central U.S.A.
Ne16,Karankawa,29,-96,kara1289,Karankawa (Ne16),xd1215,,1800,,,29,-96,Original,,South-Central U.S.A.
Ne17,Kiowa,36,-99,kiow1266,Kiowa (Ne17),xd1216,,1860,,,36,-99,Original,,North-Central U.S.A.
Ne18,Piegan,49,-115,pieg1239,Piegan (Ne18),xd1217,Pikuni,1850,Blackfoot (NF06),NF06,49,-115,Original,,Western Canada
Ne19,Plains Cree,45,-94,plai1258,Plains Cree (Ne19),xd1218,,1850,,,45,-94,Original,,North-Central U.S.A.
Ne2,Kiowa Apache,36,-99,kiow1264,Kiowa Apache (Ne2),xd1219,Naisha Dene; Na'isha,1870,,,36,-99,Original,,North-Central U.S.A.
Ad51,Ngulu,-6,38,ngul1246,Ngulu (Ad51),xd122,Nguru; Wanguru,1930,,,-6,38,Original,,East Tropical Africa
Ne20,Santee,45,-94,dako1258,Santee (Ne20),xd1220,Isanti; Eastern Dakota,1850,,,45,-94,Original,,North-Central U.S.A.
Ne21,Coahuilteco,29,-99,coah1252,Coahuilteco (Ne21),xd1221,,1760,,,29,-99,Original,,South-Central U.S.A.
Ne3,Comanche,33,-100,coma1245,Comanche (Ne3),xd1222,,1870,Comanche (NO06),NO06,33,-100,Original,,South-Central U.S.A.
Ne4,Crow,45,-108,crow1244,Crow (Ne4),xd1223,Apsaalooké,1870,Crow (NQ10),NQ10,45,-108,Original,,Northwestern U.S.A.
Ne5,Cheyenne,39,-104,chey1247,Cheyenne (Ne5),xd1224,,1860,,,39,-104,Original,,Northwestern U.S.A.
Ne6,Mandan,47,-101,mand1446,Mandan (Ne6),xd1225,,1830,Mandan (NQ17),NQ17,47,-101,Original,,North-Central U.S.A.
Ne7,Sarcee,54,-110,sars1236,Sarsi (Ne7),xd1226,Tsuu; Sarci,1880,,,54,-110,Original,,Western Canada
Ne8,Teton,43,-103,lako1247,Teton (Ne8),xd1227,,1870,,,43,-103,Original,,North-Central U.S.A.
Ne9,Arapaho,40,-103,arap1274,Arapaho (Ne9),xd1228,Hinono'eiteen; Arapahoe,1860,Arapaho (NQ06),NQ06,40,-103,Original,,Northwestern U.S.A.
Ad6,Nyakyusa,-9,34,nyak1261,Nyakyusa (Ad6),xd123,,1930,Nyakyusa and Ngonde (FN17),FN17,-9,34,Original,,East Tropical Africa
Nf10,Iowa,41,-95,iowa1246,Iowa (Nf10),xd1230,Bah Kho-je; Baxoje,1870,,,41,-95,Original,,North-Central U.S.A.
Nf11,Otoe,40,-95,otoo1241,Oto (Nf11),xd1231,Oto,1870,,,40,-95,Original,,North-Central U.S.A.
Nf12,Ponca,43,-99,ponc1241,Ponca (Nf12),xd1232,,1850,Dhegiha (NQ12),NQ12,43,-99,Original,,North-Central U.S.A.
Nf13,Shawnee,37,-85,shaw1249,Shawnee (Nf13),xd1233,,1820,,,37,-85,Original,,Southeastern U.S.A.
Nf14,Caddo,33,-93,cadd1256,Caddo (Nf14),xd1234,Kadohadacho,,,,33,-93,Original,,Southeastern U.S.A.
Nf15,Kickapoo,43,-90,kick1244,Kickapoo (Nf15),xd1235,Kiikaapoi,1870,,,43,-90,Original,,North-Central U.S.A.
Nf2,Ho Chunk,44,-88,hoch1243,Winnebago (Nf2),xd1236,Winnebago,1850,Winnebago/Ho-Chunk (NP12),NP12,44,-88,Original,,North-Central U.S.A.
Nf3,Omaha,41,-96,omah1248,Omaha (Nf3),xd1237,Dhegiha,1850,Omaha (NQ21),NQ21,41,-96,Original,,North-Central U.S.A.
Nf4,Myaamia,40,-86,miam1252,Miami (Nf4),xd1238,Miami,1720,,,40,-86,Original,,Northeastern U.S.A.
Nf5,Wichita,34,-98,wich1260,Wichita (Nf5),xd1239,,1860,,,34,-98,Original,,North-Central U.S.A.
Ad7,Ganda,1,32,gand1255,Ganda (Ad7),xd124,Baganda,1880,Ganda (FK07),FK07,1,32,Original,,East Tropical Africa
Nf6,Pawnee,42,-100,pawn1254,Pawnee (Nf6),xd1240,,1867,Pawnee (NQ18),NQ18,42,-100,Original,,North-Central U.S.A.
Nf7,Fox,45,-95,mesk1242,Fox (Nf7),xd1241,Meskwaki,1830,Fox (NP05),NP05,45,-95,Original,,North-Central U.S.A.
Nf8,Hasinai,31,-95,cadd1256,Hasinai (Nf8),xd1242,Southwestern Caddo; Texas,1770,,,31,-95,Original,,South-Central U.S.A.
Nf9,Menominee,46,-88,meno1252,Menomini (Nf9),xd1243,Menomini,1870,,,46,-88,Original,,Northeastern U.S.A.
Ng1,Huron,44,-78,wyan1247,Huron (Ng1),xd1244,Bear and Cord Peoples; Wendat; Ouendat; Attignaouantan; Attinniaoenten; Attigneenongnahac; Hatingeennonniahak,1640,,,44,-78,Original,,Eastern Canada
Ng10,Seneca,43,-77,sene1264,Iroquois (Ng10),xd1245,O-non-dowa-gah; Iroquois,1750,Iroquois (NM09),NM09,43,-77,Original,,Northeastern U.S.A.
Ng11,Yuchi,35,-86,yuch1247,Yuchi (Ng11),xd1246,Euchee; Uchee,1750,,,35,-86,Original,,Southeastern U.S.A.
Ng12,Choctaw,33,-88,choc1276,Choctaw (Ng12),xd1247,,1760,,,33,-88,Original,,Southeastern U.S.A.
Ng13,Abenaki,46,-70,peno1243,Abnaki (Ng13),xd1248,Abnaki,,,,46,-70,Original,,Northeastern U.S.A.
Ng14,Chickasaw,35,-85,chic1270,Chickasaw (Ng14),xd1249,,,,,35,-85,Original,,Southeastern U.S.A.
Ad8,Hehe,-8,35,hehe1240,Hehe (Ad8),xd125,Wahehe,1910,,,-8,35,Original,,East Tropical Africa
Ng15,Chitimacha,30,-90,chit1248,Chitimacha (Ng15),xd1250,,1750,,,30,-90,Original,,Southeastern U.S.A.
Ng2,Seminole,27,-81,mika1239,Seminole (Ng2),xd1251,,1940,Seminole (NN16),NN16,27,-81,Original,,Southeastern U.S.A.
Ng3,Muscogee,33,-84,cree1270,Creek (Ng3),xd1252,Creek; Taskigi Creek,1750,Creek (NN11),NN11,33,-84,Original,,Southeastern U.S.A.
Ng4,Penobscot,45,-68,peno1243,Penobscot (Ng4),xd1253,,1900,,,45,-68,Original,,Northeastern U.S.A.
Ng5,Cherokee,36,-83,cher1273,Cherokee (Ng5),xd1254,,1750,Cherokee (NN08),NN08,36,-83,Original,,Southeastern U.S.A.
Ng6,Delaware,41,-75,unam1242,Delaware (Ng6),xd1255,Lenape,1700,Delaware (NM07),NM07,41,-75,Original,Note 8Feb2018: Changed based on note from HH: Pidgin Delaware was not the mother tongue of the Lenape. The mother tongue was Unami [unm].,Northeastern U.S.A.
Ng7,Natchez,32,-91,natc1249,Natchez (Ng7),xd1256,,1700,,,32,-91,Original,,Southeastern U.S.A.
Ng8,Timucua,27,-82,timu1245,Timucua (Ng8),xd1257,,1560,,,27,-82,Original,,Southeastern U.S.A.
Ng9,Catawba,35,-80,cata1286,Catawba (Ng9),xd1258,Issa,1920,,,35,-80,Original,,Southeastern U.S.A.
Nh1,Chiricahua,31,-108,mesc1238,Chiricahua (Nh1),xd1259,Chiricahua Apache; Eastern Apache,1880,Eastern Apache (NT08),NT08,31,-108,Original,,Mexico
Ad9,Gisu,1,34,masa1299,Gisu (Ad9),xd126,Bagesu; Gishu,1900,Bagisu (FK13),FK13,1,34,Original,,East Tropical Africa
Nh10,Isleta,35,-107,sout2961,Isleta (Nh10),xd1260,,1920,,,35,-107,Original,,South-Central U.S.A.
Nh11,San Ildefonso,36,-106,sani1273,Tewa (Nh11),xd1261,Tewa; San Ildefonso Pueblo,1900,Tewa (NT18),NT18,36,-106,Original,"Note 8Feb2018: Not changed, as focus is the pueblo of San Ildefonso, despite comment from HH: ""Hopi Tewa now has its own language-level glottocode Arizona Tewa ariz1237"". However, ariz1237 now linked to another society in EA.",South-Central U.S.A.
Nh12,Santa Ana,35,-107,sant1426,Santa Ana (Nh12),xd1262,,1920,,,35,-107,Original,,South-Central U.S.A.
Nh13,Acoma,35,-108,acom1246,Acoma (Nh13),xd1263,,1920,,,35,-108,Original,,South-Central U.S.A.
Nh14,Laguna,35,-107,acom1246,Laguna (Nh14),xd1264,,1920,,,35,-107,Original,,South-Central U.S.A.
Nh15,Mescalero,33,-103,mesc1238,Mescalero (Nh15),xd1265,,1870,,,33,-103,Original,,South-Central U.S.A.
Nh16,Jicarilla,36,-104,jica1244,Jicarilla (Nh16),xd1266,,1870,Jicarilla (NT26),NT26,36,-104,Original,,South-Central U.S.A.
Nh17,Western Apache,34,-110,west2615,Western Apache (Nh17),xd1267,Ndee,1870,Western (NT21),NT21,34,-110,Original,,Southwestern U.S.A.
Nh18,Hopi,36,-111,hopi1249,Hopi (Nh18),xd1268,Hopi of Old Oraiibi,1920,Hopi (NT09),NT09,36,-111,Original,,Southwestern U.S.A.
Nh19,Cocopa,32,-115,coco1261,Cocopa (Nh19),xd1269,Cocopah,1850,,,32,-115,Original,,Mexico
Ae1,Amba,1,30,amba1263,Amba (Ae1),xd127,Awamba; Baamba; Bamba,1950,,,1,30,Original,,West-Central Tropical Africa
Nh2,Hano,36,-111,ariz1237,Hano (Nh2),xd1270,,1950,,,36,-111,Original,Note 8Feb2018: Glottocode updated based on note from HH: Hopi Tewa now has its own language-level glottocode Arizona Tewa,Southwestern U.S.A.
Nh20,Kamia,33,-115,kumi1248,Kamia (Nh20),xd1271,,1860,,,33,-115,Original,"Note, previously kimi1238 but changed by non-KK DPLACE editor in early 2016 (before 8April2016)",Southwestern U.S.A.
Nh21,Mojave,35,-114,moha1256,Mohave (Nh21),xd1272,Mohave,1850,Mohave (NT28),NT28,35,-114,Original,,Southwestern U.S.A.
Nh22,Quechan,33,-114,quec1382,Yuma (Nh22),xd1273,Yuma,1860,,,33,-114,Original,,Southwestern U.S.A.
Nh23,Kewyipaya,34,-111,yava1252,Kewyipaya (Nh23),xd1274,Southeastern Yavapai,1870,,,34,-111,Original,,Southwestern U.S.A.
Nh24,Lipan Apache,30,-100,lipa1241,Lipan (Nh24),xd1275,Lipan,1880,,,30,-100,Original,,South-Central U.S.A.
Nh25,Sia,36,-107,ziaa1251,Sia (Nh25),xd1276,Tsiya; Zia,1920,Zia Pueblo (NT38),NT38,36,-107,Original,,South-Central U.S.A.
Nh26,Santa Clara,36,-106,sant1421,Santa Clara (Nh26),xd1277,,1910,,,36,-106,Original,,South-Central U.S.A.
Nh27,Kewa,36,-105,sant1425,Santo Domingo (Nh27),xd1278,Santo Domingo; Santo Domingo Pueblo,1930,,,36,-105,Original,,South-Central U.S.A.
Nh3,Navajo,37,-110,nava1243,Navaho (Nh3),xd1279,Diné Bizaad; Navaho,1930,Navaho (NT13),NT13,37,-110,Original,,Southwestern U.S.A.
Ae10,Banyaruanda,-2,30,kiny1244,Ruanda (Ae10),xd128,Ruanda,1910,Rwandans (FO57),FO57,-2,30,Original,,West-Central Tropical Africa
Nh4,Zuni,35,-109,zuni1245,Zuni (Nh4),xd1280,,1910,Zuni (NT23),NT23,35,-109,Original,,South-Central U.S.A.
Nh5,Maricopa,33,-113,mari1440,Maricopa (Nh5),xd1281,Piipash,1850,River (NT15),NT15,33,-113,Original,,Southwestern U.S.A.
Nh6,Taos,37,-106,taos1236,Taos (Nh6),xd1282,,1890,Taos (NT17),NT17,37,-106,Original,,Northwestern U.S.A.
Nh7,Cochiti,36,-106,coch1273,Cochiti (Nh7),xd1283,,1890,,,36,-106,Original,,South-Central U.S.A.
Nh8,Jemez,36,-107,jeme1245,Jemez (Nh8),xd1284,Walatowa; Towa,1920,,,36,-107,Original,,South-Central U.S.A.
Nh9,Picuris,36,-106,picu1248,Picuris (Nh9),xd1285,,1920,,,36,-106,Original,"Note 8Feb2018: Glottocode updated based on note from HH: Picuris Northern Tiwa [picu1248] now has its own separate language-level glottocode.; Note, previously picu1240 but changed by non-KK DPLACE editor in early 2016 (before 8April2016)",South-Central U.S.A.
Ni1,Tarahumara,28,-107,cent2131,Tarahumara (Ni1),xd1286,Rarámuri,1930,Tarahumara (NU33),NU33,28,-107,Original,,Mexico
Ni2,Tohono O'odham,31,-112,toho1246,Papago (Ni2),xd1287,Papago,1930,O'Odham (NU79),NU79,31,-112,Original,,Mexico
Ni3,Huichol,22,-105,huic1243,Huichol (Ni3),xd1288,Wixárika,1920,Huichol (Nu19),,23,-104,Revised 22-July-2021 by KK based on review of map - replaced with lat long for the matched SCCS society (SCCS152),,Mexico
Ni4,Seri,29,-112,seri1257,Seri (Ni4),xd1289,Comcaac,1900,Seri (NU31),NU31,29,-112,Original,,Mexico
Ae11,Songola,-4,26,song1300,Songola (Ae11),xd129,Basongola; Wasongola,1900,,,-4,26,Original,,West-Central Tropical Africa
Ni5,Chichimeca,22,-100,chic1272,Chichimec (Ni5),xd1290,Chichimec,1570,,,22,-100,Original,,Mexico
Ni6,Pima,31,-111,akim1239,Pima (Ni6),xd1291,Akimel O'Odham,1840,,,31,-111,Original,,Mexico
Ni7,Yaqui,28,-110,yaqu1251,Yaqui (Ni7),xd1292,Yoeme,1870,,,28,-110,Original,,Mexico
Ni8,Opata,30,-110,opat1246,Opata (Ni8),xd1293,,1550,,,30,-110,Original,,Mexico
Ni9,Tepehuán,27,-107,nort2959,Tepehuan (Ni9),xd1294,Tepehuan,1920,,,27,-107,Original,,Mexico
Nj1,Chinantec,18,-96,ojit1237,Chinantec (Nj1),xd1295,,1940,,,18,-96,Original,"Note 8Feb2018: Updated based on comment by HH: ""The references described Ojitlán Chinantec [chj] and Palantla Chinantec [cpa] rather than Chiltepec [csa]""; KK: indeed, subcase is specified as ""Ojitlán""",Mexico
Nj10,Zapotec,17,-96,yala1267,Zapotec (Nj10),xd1296,,1940,Zapotec (NU44),NU44,17,-96,Original,"Note 8Feb2018: HH notes that Parsons ref (1 of 3 references) describes Mitla Zapotec [zaw]. KK: Not changed, as EA focus is ""mountain village of Yalagag""; perhaps Parsons ref is used for context/complementary information.",Mexico
Nj11,Huastec,22,-99,huas1242,Huastec (Nj11),xd1297,,,,,22,-99,Original,,Mexico
Nj12,Mixtec,18,-98,juxt1235,Mixtec (Nj12),xd1298,,1950,,,18,-98,Original,Note 8Feb2018: Changed based on note from HH: The ref describes Juxtlahuaca Mixtec [vmc] unclear why NW Oaxaca Mixtec [mxa] is assigned.,Mexico
Nj13,Otomí,20,-99,mezq1235,Otomi (Nj13),xd1299,Otomi,1900,,,20,-99,Original,,Mexico
Ab12,Zulu,-29,31,zulu1248,Zulu (Ab12),xd13,Amazulu,1830,Zulu (FX20),FX20,-29,31,Original,,Southern Africa
Ae12,Duala,4,10,dual1243,Duala (Ae12),xd130,Diwala; Koelle,1940,,,4,10,Original,,West-Central Tropical Africa
Nj14,Tequistlatec,16,-96,high1242,Tequistlatec (Nj14),xd1300,,1960,,,16,-96,Original,,Mexico
Nj2,Aztec,19,-99,clas1250,Aztec (Nj2),xd1301,Aztec of Tenochtitlan,1520,Aztec (NU07),NU07,19,-99,Original,,Mexico
Nj3,Sierra Popoluca,18,-95,high1276,Popoluca (Nj3),xd1302,Popoluca; Soteapanec Zoque; Soteapan Zoque; Soteapaneco; Soteapan Soke,1940,,,18,-95,Original,,Mexico
Nj4,Totonac,20,-97,papa1238,Totonac (Nj4),xd1303,,1940,,,20,-97,Original,"Note 8Feb2018: Glottocode changed based on comment by HH: The Kelly ref describes Tajin which is Totonac-Papantla [top]. Indeed, Kelly and Palerm focus on Tajin Totonac, while Krickeberg appears to be a more general survey of the Totonac, including the main dialect groups, one of which is [top].",Mexico
Nj5,Mazateco,18,-97,huau1238,Mazateco (Nj5),xd1304,,1940,,,18,-97,Original,,Mexico
Nj6,Huave,16.22,-95.02,sanm1287,Huave (Nj6),xd1305,,1950,,,16,-95,Revised,,Mexico
Nj7,Mixe,17,-95,isth1238,Mixe (Nj7),xd1306,,1930,,,17,-95,Original,,Mexico
Nj8,Tarasco,19,-101,pure1242,Tarasco (Nj8),xd1307,,1500,Tarasco (NU34),NU34,19,-101,Original,,Mexico
Nj9,Tlaxcalans,19,-98,cent2132,Tlaxdalans (Nj9),xd1308,,1960,,,19,-98,Original,,Mexico
Sa1,Guna,9,-78,sanb1242,Cuna (Sa1),xd1309,Dule; Tule; Cuna; Kuna,1940,Cuna (SB05),SB05,9,-78,Original,Note 22July2021: Glottocode changed by KK to sanb1242 from bord1248,Central America
Ae13,Bashi,-2,29,shii1238,Bashi (Ae13),xd131,Baniabungu; Wanyabungu,1920,,,-2,29,Original,,West-Central Tropical Africa
Sa10,Lacandon,16.9,-91,laca1243,Lacandon (Sa10),xd1310,,1900,,,17,-92,Revised 22-July-2021 by KK based on web research and review of location in GIS,,Central America
Sa11,Kaqchikel,14,-91,kaqc1270,Cakchiquel (Sa11),xd1311,Cakchiquel,1880,,,14,-91,Original,,Central America
Sa12,Lenca,14,-88,lenc1242,Lenca (Sa12),xd1312,,1948,,,14,-88,Original,"Note, previously lenc1244, but glottocode is considered a ""bookkeeping"" code (because extinct?), so chose Lencan-Honduras instead (note that point is in Honduras)",Central America
Sa13,K'iche',15,-91,kich1262,Quiche (Sa13),xd1313,Quiche,1930,,,15,-91,Original,,Central America
Sa14,Ngäbe,8,-81,ngab1239,Guaymi (Sa14),xd1314,Guaymi,,,,8,-81,Original,,Central America
Sa15,Jakaltek,14,-90,popt1235,Jacaltec (Sa15),xd1315,Jacaltec,1920,,,14,-90,Original,,Central America
Sa16,Tolupan,15,-87,toll1241,Jicaque (Sa16),xd1316,Jicaque; Xicaque,,,,15,-87,Original,,Central America
Sa17,Poqomam,15,-91,poqo1253,Pokomam (Sa17),xd1317,Pokomam,1950,,,15,-91,Original,,Central America
Sa2,Tzeltal,17,-92,tzel1254,Tzeltal (Sa2),xd1318,,1940,Tzeltal (NV09),NV09,17,-92,Original,,Mexico
Sa3,Ch'orti',14,-89,chor1273,Chorti (Sa3),xd1319,Chorti,1930,,,14,-89,Original,,Central America
Ae14,Ha,-5,30,haaa1252,Ha (Ae14),xd132,Abaha; Waha,1950,,,-5,30,Original,,East Tropical Africa
